"Borchardt, Ludwig",Der zweite Papyrusfund von Kahun und die zeitliche Festlegung des mittleren der _gyptischen Geschichte.,===> Solicitar a/por: DEGIP: A-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trench, Jorge A.; Fuscaldo, Perla",Observations on the pyramidions.,===> Solicitar a/por: DEGIP: A-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Voss, Heerma van","Kodakrant, n. 177, nov. 1989, pp. 5",===> Solicitar a/por: DEGIP: A-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Helck, Wolfgang; Westendorf, Wolfhart",Lexikon der Agyptologie.,===> Solicitar a/por: DEGIP: A-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Voos, Heerma van",De Dood.,===> Solicitar a/por: DEGIP: A-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Voss, M. Heerma van",Anoebis en de demonen.,===> Solicitar a/por: DEGIP: A-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Leclant, Jean",Une nouvelle reine d'Egypte: Noub-Ounet.,===> Solicitar a/por: DEGIP: A-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Martin Pardey, Eva",Zum koptosdekret Antefs V.,===> Solicitar a/por: DEGIP: A-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lauffray, Jean; Sauneron, Serge",Mission a Karnak: mars-juillet 1967.,===> Solicitar a/por: DEGIP: A-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Voss, Heerma van",Vijf dekaden demonen da capo.,===> Solicitar a/por: DEGIP: A-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cronolog’a: Die bedingungen im Interessengebiet.,pp. 68,===> Solicitar a/por: DEGIP: A-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ch_hab, Maurice",Noms de personnalitès _gyptiennes d_couverts au Liban.,===> Solicitar a/por: DEGIP: A-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Singer, Itamar",Emeq Saron or Emeq Siryon?.,===> Solicitar a/por: DEGIP: A-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Singer, Itamar",The political status of Megido VIIA.,===> Solicitar a/por: DEGIP: A-32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Singer, Itamar",An egyptian governor's residency at Gezer?.,===> Solicitar a/por: DEGIP: A-33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Singer, Itamar",Merneptah's campaign to Canaan and the Egyptian occupation of the,===> Solicitar a/por: DEGIP: A-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mus_e National Havane,Catalogue sur fiches d'antiquit_s _gyptiennes.,===> Solicitar a/por: DEGIP: A-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ward, W.",The inscribed offering table of Nefer-Seshem-Ra from Byblos.,===> Solicitar a/por: DEGIP: A-36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Petrie, W.M. Flinders",Memphis I: British School of Archaeology in Egypt and Egyptian,===> Solicitar a/por: DEGIP: A-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arts.,"Current Research and Know How, vol. 5, 51 p.",===> Solicitar a/por: DEGIP: A-38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sayago de Warner, Ana Mar’a",Macedonia y la transformaci—n del mundo antiguo.,===> Solicitar a/por: DEGIP: A-139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fuscaldo, Perla","Pottery from the Nubian tombs (A and C Groups) at Serra West in La Plata Museum of Natural Sciences, Argentina.",===> Solicitar a/por: DEGIP: A-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wildung, Dietrich",Die Rolle _gyptischer K_nige im Bewuftsein ihrer Nachwelt.,===> Solicitar a/por: DEGIP: C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bietak, Manfred",Studien zur chronologie der Nubischen C-Gruppe.,===> Solicitar a/por: DEGIP: C3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Murnane, William J.",Ancient Egyptian coregencies.,===> Solicitar a/por: DEGIP: C4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rice, Prudence",Pottery analysis.,===> Solicitar a/por: DEGIP: C5; DIPA 5-2-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sancisi Weerdenburg, Heleen, ed.; Kuhrt, Am_lie, ed.",Achaemenid history II: the Greek sources: proceedings of the Groningen 1984 Achaemenid History Workshop.,===> Solicitar a/por: DEGIP:C8A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuhrt, Am_lie, ed.; Sancisi Weerdenburg, Heleen, ed.",Achaemenid history III: method and theory: proceedings of the London 1985 Achaemenid History Workshop.,===> Solicitar a/por: DEGIP: C8B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuhrt, Am_lie, ed.; Sancisi Weerdenburg, Heleen, ed.",Achaemenid history IV: Asia Minor and Egypt: old cultures in a New Empire: proceedings of the Groningen 1988 Achaemenid History Workshop.,===> Solicitar a/por: DEGIP: C8C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Caplice, Richard; Snell, Daniel",Introduction to Akkadian.,===> Solicitar a/por: DEGIP: C9C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wilhem, Gernot",The Hurrians.,===> Solicitar a/por: DEGIP: C9A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Redford, Donald B.",Egypt and Canaan in the New Kingdom.,===> Solicitar a/por: DEGIP: C9B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Frandsen, Paul John",An outline of the late egyptian verbal system.,===> Solicitar a/por: DEGIP: C11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universita degli Studi di Roma,Atlante storico del Vicino Oriente Antico.,===> Solicitar a/por: DEGIP: C11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rosenvasser, Abraham",La excavaci—n de Aksha: tres campa–as arqueol—gicas en la Nubia.,===> Solicitar a/por: DEGIP: C6-9A-9D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rosenvasser, Abraham",Buber y la interpretaci—n hist—rica de la fe jud’a.,===> Solicitar a/por: DEGIP: C6-5A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rosenvasser, Abraham",Replanteo de dos temas de religi—n egipcia.,"===> Solicitar a/por: DEGIP: C6,CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rosenvasser, Abraham",Monote’smo y piedad en el Antiguo Egipto.,===> Solicitar a/por: DEGIP: C6 7A-7C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rosenvasser, Abraham",Pharaonic Egypt and Israel in the light of Isaiah's oracles againts Egypt.,===> Solicitar a/por: DEGIP: C6 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rosenvasser, Abraham","Preliminary report on the excavations at Aksha by the Franco-Argentine Archaeological Expedition, 1962-63.",===> Solicitar a/por: DEGIP: C6 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rosenvasser, Abraham",Book reviews: La naissance du monde.,===> Solicitar a/por: DEGIP: C6 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rosenvasser, Abraham",Un ex voto dedicado a Osiris: a prop—sito de una estela del Museo de La Plata.,===> Solicitar a/por: DEGIP: C6 12B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rosenvasser, Abraham",Los manuscritos del desierto de Jud‡.,===> Solicitar a/por: DEGIP:C6 13A-13C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rosenvasser, Abraham",La muerte ritual del enemigo por el Fara—n.,===> Solicitar a/por: DEGIP: C6 14A-14B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rosenvasser, Abraham; Bresciani, Edda",Letteratura e poesia dell'antico Egitto.,===> Solicitar a/por: DEGIP: C6 4A-B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rosenvasser, Abraham; Michalowski, Kazimierz","Faras, centre artistique de la Nubie Chr_tienne.",===> Solicitar a/por: DEGIP:C6 3A-B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rosenvasser, Abraham",La religi—n de El Amarna.,===> Solicitar a/por: DEGIP:C6 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rosenvasser, Abraham",Notes relating to inscriptions found at Aksha.,===> Solicitar a/por: DEGIP: C6 1A-1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rosenvasser, Abraham",Addenda: concerning inscriptions mentioned in this report.,===> Solicitar a/por: DEGIP:C6 2A-B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korostovtsev, M.",Grammaire du neo-egyptien.,===> Solicitar a/por: DEGIP:Neo-Egipcio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korostovsev, M.",Grammaire du Neo-egyptien.,===> Solicitar a/por: DEGIP:Neo-Egipcio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cerny, J.; Israelit Groll, S.",A late egyptian grammar.,===> Solicitar a/por: DEGIP:Neo-Egipcio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alp_zen, T. Oguz; Berkaya, Bahadir; Ozdas, A. Harun",Commercial amphoras of the Bodrum Museum of underwater archaeology: maritime trade of the Mediterranean in ancient times.,===> Solicitar a/por: DEGIP:A8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Arnold, Dorothea, ed.; Bourriau, Janine, ed.",An introduction to ancient egyptian pottery.,===> Solicitar a/por: DEGIP:A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The persian occupation of Egypt: chapter 9.,,===> Solicitar a/por: DEGIP:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hancock, R.G.; Aufreiter, S.; Elsokkary, I.",Nile alluvium: soils and ceramics.,===> Solicitar a/por: DEGIP:A4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Amiran, Ruth; Beck, Pirhiya; Zevulun, Uzza",Ancient pottery of the holy land: from its beginnings in the neolithic period to the end of the Iron Age.,===> Solicitar a/por: DEGIP:A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adams, William Y.","Times, types, and sites: the interrelationship of ceramic chronology and typology.",===> Solicitar a/por: DEGIP:A4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bourriau, Janine",Observations on the pottery from Serabit el-Khadim: Zone sud.,===> Solicitar a/por: DEGIP:B8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gratien, Brigitte",Tell el-Herr: Nord Sina•; _tude stratigraphique de la c_ramique.,===> Solicitar a/por: DEGIP:B8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Carrez Maratray, Jean Yves; Wagner, Guy; El Tabat'I, Ahmed; El Gindi, R.",Timbres amphoriques de Tell Farama (TAFE) et te Tell el Herr,===> Solicitar a/por: DEGIP:B8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Blakely, Jeffrey A.; Toombs, Lawrence E.",The Tell el Hesi fiel manual.,===> Solicitar a/por: DEGIP:B1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bikai, Patricia Maynor",The late phoenician pottery complex and chronology.,===> Solicitar a/por: DEGIP:B9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bourriau, Janine",Umm El Ga'ab: pottery from the Nile Valley before the Arab conquest.,===> Solicitar a/por: DEGIP:B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bult_, Jeanne",Fragments de figurines en Fa•ence ˆ pois d_couvertes ˆ Tanis.,===> Solicitar a/por: DEGIP:B2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_pertoire pr_liminaire de la poterie trouv_e ˆ San El Hagar: 2e partie.,,===> Solicitar a/por: DEGIP:B4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Berlin, Andrea; Slane, Kathleen Warner; Herbert, Shanon C., ed.","Tel Anafa II, i: the Hellenistic and Roman pottery.",===> Solicitar a/por: DEGIP: 2-1-32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soci_t_s urbaines en Egypte et au Soudan.,,===> Solicitar a/por: DEGIP: C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Calvet, Yves",Kition-Bamboula I: les timbres amphoriques.,===> Solicitar a/por: DEGIP:C6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chambon, Alain",Tell El Far'Ah I: l'‰ge du fer.,===> Solicitar a/por: DEGIP:C4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Seger, Joe D.",Handbook for field operations: excavations at Tell Gezer phase II.,===> Solicitar a/por: DEGIP:C7A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bourriau, Janine, ed.; Valbelle, Dominique, ed.",An introduction to the pottery of Northern Sinai.,===> Solicitar a/por: DEGIP:H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gitin, S.",Tel Migne Ekron: a joint excavation and publication project.,"===> Solicitar a/por: DEGIP:C7A, C7B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Debono, Fernand","El Omari (Près d'H_louan): expos_ sommaire sur les campagnes des Annales du Service des Antiquities de l'Egypte, vol. 48, 1948, pp. 561-569",===> Solicitar a/por: DEGIP:D3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Seger, Joe D.",The pottery recording system. fouilles 1943-1944 et 1948.,===> Solicitar a/por: DEGIP:D2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dever, William G., ed.; Lance, H. Darrell, ed.",A manual of field excavation: handbook for field archaeologists.,===> Solicitar a/por: DEGIP:D1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K_nigsnamen,",pp. 541-566,===> Solicitar a/por: DEGIP:L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lebeau, Marc",La c_ramique de l'Age du Fer II-III ˆ Tell Abou dann_ et ses rapports avec la c_ramique contemporaine en Syrie.,===> Solicitar a/por: DEGIP:L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tell El Qedwa pottery.,,===> Solicitar a/por: DEGIP:H2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hall, H.R.",The eclipse of Egypt: chapter XII.,===> Solicitar a/por: DEGIP:H1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
